id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
1669841,Bleach: Thousand-Year Blood War - The Calamity,Bleach: Thousand-Year Blood War - The Calamity,"The Soul Reapers and Quincies clash in a final battle as Yhwach breaches the Royal Palace. When the Soul King falls, reality begins collapsing. Former enemies unite to storm the transformed palace and face a threat to all existence. A theatrical screening of the first three episodes of the anime featuring an exclusive behind‑the‑scenes conversation with creator Tite Kubo, chief series director Tomohisa Taguchi, and series director Hikaru Murata about the production.",ja,False,7.2631,2026-06-25,7.25,8.0
1413976,Citizen Vigilante,Citizen Vigilante,"A man takes justice into his own hands, hunting down criminals. His vigilante crusade makes him a social media star but puts him at odds with the local police chief.",en,False,53.7222,2026-06-19,6.318,305.0
1272837,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,en,False,42.1834,2026-01-14,7.104,1555.0
1510795,"Shake, Rattle & Roll: Evil Origins","Shake, Rattle & Roll: Evil Origins","In 1775 during the Spanish colonial period in the Philippines, nuns attempts to survive the night after an unknown evil was set free in their cloister. Meanwhile in 2025, a group of friends attend a Halloween masquerade ball which was attacked by a serial killer. Fast forward to the future in 2050, a post-apocalytic Philippines is ruled by the aswang.",tl,False,127.3929,2026-06-05,3.0,4.0
1700944,"Love, Ngo","Love, Ngo","“Love, Ngo” follows Ngongo, a hardworking young man who volunteers at a cleft lip and palate foundation while helping at his mother’s burger stand. The film explores his struggles with love, family and self-acceptance after falling for a woman whose family disapproves of his condition and social status.",tl,False,7.673,2026-06-03,9.5,2.0
1327688,One Mile: Chapter One,One Mile: Chapter One,"After being released from special forces, a father tries to reconnect with his daughter by taking her on a tour of college, but they soon find themselves fighting for more than their lost relationship when a murderous cult pursues them.",en,False,14.4948,2026-02-20,6.9,109.0
1266127,Ready or Not: Here I Come,Ready or Not: Here I Come,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",en,False,30.5424,2026-03-19,7.603,1431.0
1233413,Sinners,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",en,False,37.1914,2025-04-16,7.502,4931.0
1317288,Marty Supreme,Marty Supreme,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",en,False,24.9017,2025-12-19,7.373,2039.0
614945,Voicemails for Isabelle,Voicemails for Isabelle,"A young woman's hilariously confessional voicemails to her late sister are unknowingly redirected to a stranger, who begins to fall in love from afar.",en,False,30.9754,2026-06-20,8.361,742.0
1679730,THE RIBBON HERO,THE RIBBON HERO リボンヒーロー,The story of Sapphire as she overcomes loss and trauma to protect those she holds dear.,ja,False,2.4245,2026-08-07,0.0,0.0
1596278,Time and Water,Time and Water,"Facing the death of his country’s glaciers and the loss of his beloved grandparents, Icelandic writer Andri Snær Magnason turns his archives into a time capsule to hold what is slipping away — family, memory, time, and water.",en,False,5.2549,2026-05-29,6.9,4.0
1263337,Heart of the Beast,Heart of the Beast,"After a harrowing plane crash, Special Forces officer James Belmont and his combat dog, Odin, find themselves stranded deep in the Alaskan wilderness. Together, they are forced into a brutal fight for survival against the elements.",en,False,8.831,2026-09-23,0.0,0.0
1242332,Normal,Normal,"An unassuming substitute sheriff with a troubled past responds to a bank robbery in a small, sleepy town and unknowingly uncovers something far more explosive.",en,False,17.7163,2026-04-16,7.209,433.0
1628071,Ip Man: Kung Fu Legend,宗师叶问2,"In 1950s Hong Kong, British merchants and Chinese triads have joined forces to expand their territory, forcibly demolishing factories without regard for public welfare. This move draws fierce opposition from Ip Man, standing up for the workers, he faces pressure from all sides. Framed for murder, he is sent to prison. Within the prison walls, the triads set multiple deadly traps. Can Ip Man overcome these trials, escape the danger, and clear his name?",zh,False,8.9924,2026-07-22,5.5,4.0
1078446,Violent Night 2,Violent Night 2,"When Santa forgets the true meaning of Christmas, he finds himself in the heart of a lively mall community in desperate need of his help. Sapped of his magic, he’ll need another way to take on the goons threatening the mall, and time is running out. Santa has to rediscover his faith in goodness and call in some last-minute reinforcements from the one person no baddie wants to tangle with: Mrs. Claus",en,False,7.7005,2026-12-02,0.0,0.0
1300968,The Hunger Games: Sunrise on the Reaping,The Hunger Games: Sunrise on the Reaping,"Return to the world of Panem 24 years before the events of The Hunger Games, starting on the morning of the reaping of the 50th Hunger Games, also known as the Second Quarter Quell.",en,False,9.2967,2026-11-18,0.0,0.0
1010755,The Strangers: Chapter 3,The Strangers: Chapter 3,"Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.",en,False,12.2846,2026-02-05,5.932,258.0
1698856,Master of the Universe,Master of the Universe,"A young man must use his untapped powers to fight back against an evil alien and their army, who will stop at nothing to take over Earth and then the universe.",en,False,109.6197,2026-05-22,4.648,44.0
1726056,Toast to Italy,Toast to Italy,"Jenny travels to Italy for a special bottle of wine for her sister's wedding. She meets Arrigo, also looking for the famous ""Love Wine"" and together their search leads to a love of their own.",en,False,3.0971,2026-08-01,7.0,1.0
1195803,Wicker,Wicker,"On the outskirts of a village by the sea, lives a Fisherwoman; smelly, single and perpetually ridiculed. One day, fed up with her stuffy, small-minded neighbours, she commissions herself a husband to be made from wicker. In an otherwise conservative town, this unconventional romance sparks outrage, jealousy and chaos.",en,False,12.3026,2026-10-21,0.0,0.0
1662168,Authentic Games - In the Disconnected Empire,Authentic Games: No Império Desconectado,"After years of ruling an offline world, the Disconnected Empire decides to take revenge. The Emperor plans to kidnap Marco Túlio, creator of Authentic Games, to bring joy to his dark kingdom. Upon entering this universe, Marco Túlio transforms into Authentic, a friendly character, and embarks on a great adventure to rescue the Craft Family and face the Empire. When all seems lost, unexpected help appears in the final confrontation.",pt,False,2.632,2026-05-14,10.0,2.0
87513,Motor City,Motor City,"In 1970s Detroit, John Miller falls for a local gangster's girl and lands in prison for a crime he didn't commit. With his life ruined, Miller plots revenge against the man who took his girl away.",en,False,15.4778,2026-07-23,5.6,13.0
1658653,Vanishing Point,消失的人,"On the morning of the winter solstice, Tang Yu's son disappeared in the stairwell; gambler Yuan Wu hid his father's body; and two unsolved cases involving the assault.",zh,False,7.7588,2026-05-01,6.0,6.0
1327688,One Mile: Chapter One,One Mile: Chapter One,"After being released from special forces, a father tries to reconnect with his daughter by taking her on a tour of college, but they soon find themselves fighting for more than their lost relationship when a murderous cult pursues them.",en,False,14.4948,2026-02-20,6.9,109.0
785157,Capps Crossing: Wrong Side of Dead,Capps Crossing: Wrong Side of Dead,"When a behavioral science major investigates murders at Capps Crossing, she finds herself trapped in a twisted web of lies surrounding the local ranger and his son.",en,False,5.2868,2026-07-18,3.5,2.0
1234821,Jurassic World Rebirth,Jurassic World Rebirth,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",en,False,58.7479,2025-06-23,6.271,3611.0
1659193,Instante,Instante,"Two stories intertwine at the moment life changes forever. Between diagnoses, farewells, therapy sessions and new opportunities, four people discover that love doesn't always come when we expect it… but it always comes when we need it.",es,False,4.5808,2026-04-23,0.0,0.0
1101412,Fall 2: Deadpoint,Fall 2: Deadpoint,"On a perilous climb across Thailand's Mount Kwan, two climbers become trapped thousands of feet above the ground, where vertigo-inducing heights, sheer exposure, and impossible odds turn every moment into a fight for survival.",en,False,42.498,2026-09-02,0.0,0.0
